image,xmin_inside_plate,xmin_outside_plate,ymin_inside_plate,ymin_outside_plate,xmax_inside_plate,xmax_outside_plate,ymax_inside_plate,ymax_outside_plate
89502601700.png,0.6320532915360502,0.1508620689655172,0.3032915360501567,0.13793103448275862,0.8891065830721002,0.41261755485893414,0.5799373040752351,0.44984326018808773
51443266300.png,0.6234326018808777,0.2637147335423197,0.4929467084639498,0.3652037617554859,0.7934952978056425,0.4588557993730408,0.6880877742946707,0.5713166144200627
57653355500.png,0.2934952978056426,0.747257053291536,0.23040752351097177,0.2531347962382445,0.4800156739811912,0.9463166144200627,0.45768025078369906,0.4952978056426332
69952196900.png,0.30054858934169276,0.5928683385579936,0.24999999999999997,0.3103448275862069,0.515282131661442,0.8217084639498432,0.4741379310344827,0.5501567398119122
21307180100.png,0.631269592476489,0.22374608150470218,0.22648902821316613,0.18573667711598746,0.8444357366771159,0.46982758620689646,0.4631661442006269,0.4670846394984325
62272030700.png,0.4228056426332288,NA,0.03448275862068965,NA,0.6273510971786833,NA,0.225705329153605,NA
92989962400.png,0.21747648902821315,0.7511755485893415,0.3463949843260188,0.15752351097178682,0.36951410658307204,0.8985109717868337,0.5391849529780564,0.38636363636363635
97977412700.png,0.2597962382445141,0.9141849529780564,0.42554858934169276,0.2343260188087774,0.37186520376175547,0.9855015673981191,0.5971786833855799,0.45924764890282127
115779801800.png,0.22217868338557997,NA,0.07288401253918494,NA,0.4204545454545454,NA,0.317398119122257,NA
82152211900.png,0.17280564263322884,0.5905172413793103,0.1489028213166144,0.018025078369905953,0.472962382445141,0.9369122257053292,0.47178683385579934,0.3949843260188087
114719957300.png,0.07327586206896551,NA,0.4106583072100313,NA,0.30995297805642635,NA,0.5822884012539185,NA
100270205300.png,0.23785266457680249,0.6892633228840125,0.4083072100313479,0.33228840125391845,0.4267241379310344,0.8883228840125391,0.634796238244514,0.5877742946708463
33415141000.png,0.1140282131661442,NA,0.5744514106583072,NA,0.39537617554858934,NA,0.8981191222570531,NA
84380269200.png,0.6304858934169278,0.15713166144200624,0.33777429467084635,0.15517241379310345,0.7911442006269592,0.3209247648902821,0.5297805642633228,0.3785266457680251
87337068600.png,0.2770376175548589,0.6602664576802508,0.4561128526645768,0.49843260188087773,0.5043103448275862,0.9039968652037617,0.7068965517241379,0.7789968652037617
111533555300.png,0.6759404388714731,0.0756269592476489,0.4780564263322884,0.518025078369906,0.9314263322884011,0.34992163009404387,0.7758620689655171,0.855015673981191
5194572200.png,0.12421630094043887,NA,0.4404388714733542,NA,0.45180250783699055,NA,0.8040752351097178,NA
99199471600.png,0.41496865203761757,0.7386363636363635,0.0877742946708464,0.07836990595611285,0.5771943573667712,0.9188871473354231,0.27272727272727276,0.2907523510971787
9786611800.png,0.29976489028213166,NA,0.05485893416927899,NA,0.4800156739811912,NA,0.27194357366771155,NA
23911206200.png,0.33894984326018807,0.6712382445141065,0.27272727272727276,0.23824451410658307,0.49960815047021945,0.8546238244514105,0.3832288401253918,0.36677115987460807
80262228800.png,0.21590909090909088,NA,0.12774294670846395,NA,0.42594043887147326,NA,0.3730407523510972,NA
50005533200.png,0.6077586206896551,0.23158307210031343,0.573667711598746,0.5352664576802508,0.772335423197492,0.4094827586206895,0.7664576802507836,0.7492163009404387
72580236500.png,0.16496865203761757,0.6876959247648902,0.567398119122257,0.6590909090909091,0.41653605015673983,0.9518025078369905,0.8534482758620688,0.9757053291536049
57647349800.png,0.18926332288401249,0.6876959247648902,0.2594043887147336,0.18573667711598746,0.41457680250783696,0.9275078369905956,0.5203761755485894,0.47570532915360497
97526241100.png,0.6273510971786833,0.033307210031347956,0.12147335423197492,0.09247648902821316,0.8718652037617555,0.2966300940438871,0.40360501567398116,0.40752351097178674
8627982700.png,0.4784482758620689,0.1586990595611285,0.506269592476489,0.40752351097178674,0.7041536050156739,0.41967084639498425,0.7398119122257053,0.6763322884012537
91666250800.png,0.21512539184952975,0.6806426332288401,0.6355799373040751,0.6849529780564262,0.4925548589341692,0.9870689655172413,0.8103448275862067,0.8808777429467084
47930052800.png,0.17045454545454544,0.692398119122257,0.481974921630094,0.5164576802507836,0.4329937304075235,0.9831504702194356,0.7633228840125391,0.8471786833855799
62241623700.png,0.2433385579937304,0.497257053291536,0.75,0.7813479623824451,0.42437304075235105,0.6892633228840126,0.9490595611285266,0.9960815047021944
83124174400.png,0.5513322884012537,NA,0.6826018808777429,NA,0.7629310344827586,NA,0.9090909090909091,NA
83116429100.png,0.497257053291536,0.1524294670846395,0.3581504702194357,0.2311912225705329,0.704153605015674,0.3710815047021943,0.5721003134796238,0.48275862068965514
71218810700.png,0.5717084639498432,0.06935736677115986,0.1724137931034483,0.18025078369905956,0.8326802507836989,0.34757053291536044,0.4623824451410658,0.49843260188087773
65352075400.png,0.23393416927899685,NA,0.49843260188087773,NA,0.4792319749216301,NA,0.792319749216301,NA
4279180500.png,0.5740595611285266,0.21355799373040749,0.6481191222570533,0.7319749216300939,0.7856583072100313,0.4384796238244513,0.8824451410658306,0.9890282131661441
92986084900.png,0.6336206896551724,0.06387147335423196,0.2225705329153605,0.06269592476489028,0.7934952978056425,0.22139498432601878,0.43103448275862066,0.30642633228840127
58724761900.png,0.21434169278996862,0.6947492163009403,0.4913793103448275,0.5352664576802508,0.46434169278996856,0.9502351097178683,0.7719435736677115,0.8401253918495297
65346281000.png,0.6046238244514106,NA,0.6912225705329154,NA,0.8021159874608149,NA,0.9200626959247649,NA
80279258700.png,0.5865987460815046,0.06387147335423196,0.20846394984326014,0.01959247648902821,0.8068181818181818,0.2989811912225705,0.45924764890282127,0.32288401253918486
1376189100.png,0.14694357366771157,0.7762539184952977,0.4239811912225705,0.5423197492163009,0.32641065830721,0.9541536050156738,0.6669278996865203,0.8221003134796238
94087017600.png,0.2527429467084639,0.7347178683385579,0.6026645768025077,0.5548589341692789,0.41967084639498425,0.9235893416927898,0.7210031347962382,0.6943573667711598
83108882600.png,0.5873824451410657,NA,0.15830721003134793,NA,0.8397335423197491,NA,0.4294670846394984,NA
101549027200.png,0.6014890282131661,0.25039184952978055,0.4043887147335423,0.43181818181818177,0.8232758620689654,0.4894200626959247,0.6324451410658307,0.6943573667711598
58727735900.png,0.28409090909090906,0.6547805642633228,0.36677115987460807,0.33228840125391845,0.4721786833855799,0.8608934169278996,0.5877742946708463,0.5728840125391849
28609089200.png,0.034874608150470214,NA,0.5862068965517241,NA,0.34992163009404387,NA,0.9467084639498432,NA
83267374300.png,0.5842476489028212,NA,0.09169278996865202,NA,0.7033699059561128,NA,0.2398119122257053,NA
49993361600.png,0.6108934169278997,NA,0.04231974921630093,NA,0.9008620689655171,NA,0.3652037617554858,NA
31600993500.png,0.52782131661442,0.10148902821316615,0.2735109717868338,0.11598746081504702,0.7002351097178682,0.29427899686520376,0.46630094043887144,0.3432601880877743
52571930300.png,0.26057993730407525,0.637539184952978,0.22884012539184953,0.2515673981191222,0.5066614420062694,0.9235893416927898,0.5015673981191222,0.5681818181818181
93020445400.png,0.19866771159874605,NA,0.11677115987460815,NA,0.3554075235109717,NA,0.3213166144200627,NA
108266532300.png,0.17672413793103445,NA,0.23510971786833854,NA,0.3702978056426332,NA,0.3949843260188088,NA
44985748300.png,0.7558777429467084,NA,0.6536050156739811,NA,0.924373040752351,NA,0.7962382445141064,NA
69921049300.png,0.17358934169278994,0.6179467084639498,0.4239811912225705,0.597962382445141,0.47139498432601873,0.9337774294670846,0.7390282131661441,0.9349529780564262
47917107500.png,0.17358934169278994,0.6579153605015673,0.30407523510971785,0.14420062695924762,0.42594043887147337,0.9384796238244513,0.5697492163009403,0.4490595611285266
7072478400.png,0.30838557993730403,0.7080721003134796,0.11050156739811912,0.06818181818181818,0.4792319749216301,0.8985109717868337,0.31661442006269586,0.30094043887147337
50002345300.png,0.3028996865203761,0.7127742946708463,0.15203761755485892,0.003134796238244514,0.48236677115987453,0.9086990595611285,0.3620689655172414,0.2327586206896551
111498956500.png,0.637539184952978,0.155564263322884,0.34874608150470215,0.20141065830721003,0.8499216300940439,0.38283699059561127,0.5909090909090908,0.46786833855799365
20296585100.png,0.5677899686520376,0.09913793103448273,0.24373040752351097,0.1567398119122257,0.8334639498432602,0.3702978056426332,0.5289968652037618,0.45376175548589337
61156767400.png,0.31230407523510967,NA,0.054075235109717866,NA,0.5113636363636364,NA,0.2680250783699059,NA
20270693000.png,0.14380877742946704,NA,0.5626959247648902,NA,0.4212382445141065,NA,0.8738244514106583,NA
50419959900.png,NA,0.41183385579937304,NA,0.6406739811912224,NA,0.5438871473354232,NA,0.7739028213166143
41730793700.png,0.19631661442006268,0.5434952978056425,0.22492163009404387,0.24608150470219434,0.5074451410658307,0.900078369905956,0.5462382445141065,0.6222570532915359
81148359300.png,0.6391065830721002,0.0536833855799373,0.32288401253918486,0.2539184952978057,0.8240595611285266,0.23785266457680249,0.573667711598746,0.5203761755485894
83136194200.png,0.5928683385579936,0.07092476489028213,0.5940438871473354,0.5909090909090909,0.8930250783699057,0.4039968652037617,0.9216300940438871,0.9639498432601882
80285578200.png,0.6108934169278997,NA,0.11206896551724135,NA,0.8311128526645768,NA,0.3534482758620689,NA
87334005200.png,0.11637931034482758,NA,0.5360501567398118,NA,0.4353448275862069,NA,0.8879310344827586,NA
110452134900.png,0.2574451410658307,NA,0.5344827586206896,NA,0.4071316614420062,NA,0.6598746081504702,NA
11068076900.png,0.25587774294670845,0.6665360501567398,0.5807210031347962,0.5893416927899686,0.5262539184952977,0.9745297805642631,0.8738244514106583,0.9310344827586207
98154873500.png,0.23550156739811914,0.6226489028213165,0.6253918495297804,0.7405956112852664,0.3992946708463949,0.8217084639498432,0.8048589341692789,0.9984326018808777
46021204500.png,0.6508620689655172,NA,0.014106583072100312,NA,0.8154388714733541,NA,0.1990595611285266,NA
56668046200.png,0.5803291536050157,0.15948275862068964,0.3730407523510972,0.2735109717868338,0.7919278996865203,0.39067398119122254,0.6105015673981191,0.5431034482758621
87318505300.png,0.22923197492163006,NA,0.017241379310344824,NA,0.40869905956112845,NA,0.23432601880877743,NA
48800161400.png,0.18691222570532914,0.6516457680250783,0.6426332288401254,0.7037617554858933,0.41340125391849525,0.8906739811912225,0.89576802507837,0.988244514106583
64269281000.png,0.1539968652037617,NA,0.6293103448275862,NA,0.36481191222570525,NA,0.7742946708463948,NA
15012073000.png,0.4980407523510972,0.06857366771159874,0.15595611285266456,0.06269592476489028,0.698667711598746,0.2903605015673981,0.384012539184953,0.3275862068965517
81169474300.png,0.18299373040752348,0.765282131661442,0.27429467084639503,0.23275862068965517,0.3671630094043887,0.948667711598746,0.5227272727272727,0.5031347962382444
68112038800.png,0.564655172413793,0.09443573667711597,0.317398119122257,0.2703761755485893,0.7621473354231975,0.320141065830721,0.45532915360501564,0.43181818181818177
58715926100.png,0.13048589341692787,NA,0.13166144200626959,NA,0.4141849529780564,NA,0.45141065830721,NA
7078547100.png,0.29271159874608144,NA,0.775078369905956,NA,0.46982758620689646,NA,0.9866771159874607,NA
38861967400.png,0.7018025078369905,NA,0.1920062695924765,NA,0.9862852664576801,NA,0.5195924764890282,NA
100239019300.png,0.09130094043887148,NA,0.6457680250783698,NA,0.34365203761755486,NA,0.9576802507836989,NA
89478805400.png,0.6359717868338557,0.22217868338557997,0.3283699059561128,0.3393416927899686,0.8334639498432602,0.44474921630094044,0.5462382445141065,0.5893416927899685
55631161400.png,0.07954545454545453,NA,0.3158307210031348,NA,0.30054858934169276,NA,0.47727272727272724,NA
97542360800.png,0.19318181818181818,0.6806426332288401,0.33307210031347956,0.195141065830721,0.3930250783699059,0.8922413793103448,0.5673981191222569,0.4663009404388714
65337102700.png,0.23158307210031345,NA,0.506269592476489,NA,0.48236677115987453,NA,0.792319749216301,NA
69940279300.png,0.16105015673981188,NA,0.4952978056426332,NA,0.48236677115987453,NA,0.8346394984326019,NA
13217922300.png,0.14145768025078367,NA,0.08934169278996863,NA,0.4094827586206896,NA,0.3981191222570532,NA
44976554900.png,0.8201410658307209,0.14772727272727273,0.6833855799373041,0.7852664576802507,0.9635579937304074,0.25431034482758624,0.8064263322884012,0.9443573667711598
40650726900.png,0.49490595611285265,0.14694357366771157,0.4905956112852664,0.3730407523510972,0.7135579937304074,0.39772727272727265,0.7115987460815045,0.6394984326018809
41733785900.png,0.4275078369905955,0.18534482758620688,0.18495297805642635,0.15987460815047022,0.6383228840125391,0.4141849529780564,0.39655172413793105,0.40360501567398116
84350799200.png,0.1782915360501567,0.7018025078369905,0.47021943573667707,0.4043887147335423,0.375,0.9141849529780564,0.7061128526645766,0.6810344827586207
85234436200.png,0.6054075235109718,0.11010971786833855,0.27194357366771155,0.2594043887147336,0.7809561128526645,0.2919278996865204,0.48354231974921624,0.49451410658307204
86290153700.png,0.5670062695924765,0.027821316614420062,0.2962382445141065,0.19670846394984326,0.8044670846394983,0.28330721003134796,0.579153605015674,0.4843260188087774
40657047700.png,0.5333072100313478,0.19396551724137928,0.2915360501567398,0.16692789968652036,0.7496081504702194,0.442398119122257,0.5227272727272727,0.43887147335423193
21324950000.png,0.1837774294670846,0.6163793103448275,0.043103448275862065,0.06504702194357366,0.4267241379310344,0.8836206896551724,0.3189655172413793,0.384012539184953
116901291000.png,0.5137147335423197,0.07405956112852663,0.085423197492163,0.06661442006269591,0.7245297805642633,0.29349529780564254,0.3213166144200627,0.32758620689655166
3318327400.png,0.2856583072100313,NA,0.5666144200626959,NA,0.4400470219435736,NA,0.6857366771159874,NA
4670045600.png,0.23824451410658307,0.3565830721003134,0.7421630094043886,0.7578369905956112,0.3863636363636363,0.5164576802507836,0.9615987460815045,0.9976489028213165
9445661200.png,0.390282131661442,0.628526645768025,0.12225705329153604,0.06739811912225704,0.5313479623824452,0.7852664576802507,0.34404388714733536,0.3032915360501567
1599942000.png,0.27272727272727276,0.7523510971786832,0.5250783699059561,0.5846394984326018,0.49686520376175547,0.9929467084639496,0.7821316614420062,0.8620689655172413
10358638900.png,0.4521943573667711,NA,0.0219435736677116,NA,0.7452978056426331,NA,0.3503134796238245,NA
9393084000.png,0.3589341692789968,NA,0.014890282131661442,NA,0.5015673981191222,NA,0.2311912225705329,NA
1611859300.png,0.15752351097178682,0.3589341692789968,0.5352664576802508,0.5446708463949843,0.341692789968652,0.5697492163009403,0.7398119122257053,0.768025078369906
1615689300.png,0.20219435736677116,NA,0.6324451410658307,NA,0.45532915360501564,NA,0.9326018808777429,NA
6038013800.png,0.4153605015673981,0.7029780564263323,0.24137931034482757,0.2335423197492163,0.5752351097178682,0.884796238244514,0.4255485893416927,0.43260188087774293
